filename,env_cluster,speech_cluster
d77356f9f5e74c8184730838ca8575ad.wav,7719,7743
1a135ff61370472d98ce93d556923c16.wav,7720,7744
1ac04d31f3734c0bbd10bf7fdc09a307.flac,7721,7745
a3d72bbe75b54985b03ffa6816a074ef.wav,7722,7746
89cff02a80304e27af5d364529c9c39b.flac,7723,7747
da241d8b54674930b9496fef8b6b57a9.wav,7724,7748
47a572e155c24341bb60b30ee7204fb1.wav,7725,7749
2dcd3d6c87774589bbf56cc74b5407ba.flac,7726,7750
121610021ac54a8aa4428b8718a6783a.wav,7727,7751
25345ce4f4ae4401a6da6a1fdec47b87.wav,7728,7752
db81fe29a3b0472a857831b41d8de388.wav,7729,7753
b3ff66cc5124441499519b19bf0728c1.wav,7730,7754
9a9c5ba56aa043cc9f368b11f76f8559.flac,7731,7755
b1acf2dead0a48abad04cc8e520726a1.wav,7732,7756
6dfc9dcd3c5a4729978b5b1ca3349b60.wav,7733,7757
6e8eda196c974205b04a0b83536072a1.wav,7734,7758
8e677ee571ff4d089a7037ded9c6701d.mp3,7735,7759
550a778930394fd1b12937663c8b7e9e.flac,7736,7760
32d3736f84604e169a895cf6d7750126.wav,7737,7761
bc4e53d946eb4a5197b6780fefaa8f1b.wav,7738,7762
8bcff045cd8c41a28bd9181937c51c70.wav,7739,7763
f98399a7502e4290b3a27ee063d7061e.wav,7740,7764
80f13fde38ed417f97f8c2f5613b8b68.mp3,7741,7765
a2dc945f8bbd4f4f954d90c21053eb0f.wav,7742,7766
6d93f03a6a0f4e87aca6688db7118586.wav,7743,7767
3720495f334f47009e9a3f8a6b986e46.wav,7744,7768
6d56f95a69ce48d8b792cecab9273476.flac,7745,7769
4abbaab5c8e241ce8ce4498bb975db0e.flac,7746,7770
2e1cbae1802e463b9b3717390eeac4c8.flac,7747,7771
a0c981edf2a64db49e16748d59952e6f.wav,7748,7772
84ec0141c30c4de9a16cc2190c7371d5.wav,7749,7773
1230a34d63ab418f80af288c37c1d150.wav,7750,7774
69c6df72898b4406a0d692d3795d51b7.mp3,7751,7775
d178007be7df4ad4b5c14133cd82a86a.wav,7752,7776
665b8fdd48d44c9f93d9be0dabb287b0.wav,7753,7777
78390cc95be74c309bbf8c1f6aa83d06.wav,7754,7778
b5e73da113d94c36be2f449d713fe3fc.wav,7755,7779
c6e3358890ab46bebc794e293167ee9e.flac,7756,7780
067c34ac70e04acd8027e45d909b326c.mp3,7757,7781
380f13efb2dd4dfba190494e83210f2b.wav,7758,7782
8b8e6865f191408ca5ac5b130fe16bef.wav,7759,7783
e16d3b5c57794fafb4dd2a317f4a16cc.wav,7760,7784
c9bd54b06fbb4a2490b76f27bf419339.mp3,7761,7785
880695c5df9249e892531b2520fb4dc1.wav,7762,7786
c8997ff63b99438c98f77a57be7d3f80.wav,7763,7787
e02113d8a7e241f0b821abde713d98b1.wav,7764,7788
5baf4756a06f41ab83fd9f893e18c88d.wav,7765,7789
b641f92b1f1b46a4b302631b7849b690.wav,7766,7790
4cd5a0cd012145db9a0930fd86f76696.wav,7767,7791
fb10e8ba8159474a81b9d1edf82ec412.wav,7768,7792
c023681126a9429e99f6d50b199c70d5.wav,7769,7793
c915cfcc780f41c1978172fe8f71187e.wav,7770,7794
1a59cce20efe43f784ebe3d3c7445ab8.flac,7771,7795
afcc425e22ed4bf3bafcfd776696d77c.wav,7772,7796
afee99ed66af48b9b5f7898df3990b80.wav,7773,7797
221134698b3740fa80f06291a3d5f411.wav,7774,7798
99c560b26d0c421595f8ad0351d6544a.wav,7775,7799
2c2ccd29255641208596b98f4ca31dd0.flac,7776,7800
7e4fc2b640c74e1abc07d30d345d70ee.wav,7777,7801
00feadd988c84eab9b67787d4bd08511.mp3,7778,7802
f2a4d165806f48ca8cb161e4b1695922.wav,7779,7803
ba0343e255a448fab24d8ee609708b79.wav,7780,7804
c4a02d2a378c4a109290097f1bacad23.mp3,7781,7805
72bf9f07b6f24f52b6caadd6c07d3b67.wav,7782,7806
f7b433fc91f84bc2839cc2877ce8c9d6.wav,7783,7807
e091f0cfaec644279b56be43d926747e.wav,7784,7808
718809b7383f4b2ab71c1c6476c02ddd.wav,7785,7809
14421be4731a465088f850533c6ed64a.mp3,7786,7810
526512580ead4fb7b89b7515f14b9acb.wav,7787,7811
8f06a8f75c024834a0e681028bfdbc90.mp3,7788,7812
7b43a4e3d71445738331188f2606b49b.wav,7789,7813
9633d79a1b424068b2378112278fb70e.wav,7790,7814
d69a80468a1d46e2a7004d571180dc32.mp3,7791,7815
fa111b99c8544c898efef6cfd7179bb2.wav,7792,7816
f7e75f1b6c404d49ab05af50f445f47c.wav,7793,7817
2ce402ea967c4a8b807c14fd34c50b37.wav,7794,7818
96554d73d0f947ddbb66d8c2fb30c015.wav,7795,7819
33c079fb57e34331bbc5f6758ff1d6c2.mp3,7796,7820
54681a9a3852408b944d682c58328a75.flac,7797,7821
05942b0c8e5847e78fc1eb1eafe61ca8.wav,7798,7822
958ea5078def4359a3c9f6796afae6b3.wav,7799,7823
643ef4d131c54d93861044665f692cb5.wav,7800,7824
cacabef8fa034328a7bab62a5867a8f1.mp3,7801,7825
f06a0b8e4f884a2f9a4a6d3f3a714528.wav,7802,7826
f802e8845ccd4aeea134694069df7808.wav,7803,7827
ab77096ae9b044ad9103807141fe3b92.mp3,7804,7828
de1675b6da684af59d3111749cb52195.wav,7805,7829
6500ae4a89a344f2a54a4920caf127a1.flac,7806,7830
780b3ff884e541b5b8eb8753a6f2c871.flac,7807,7831
97d159d9fb7744779f9197c3dd2a960a.wav,7808,7832
e60df854a9ef4488ba2407f49ee5f18b.wav,7809,7833
a45af1c1eacb4083b0ac69bf4d30109c.wav,7810,7834
cbd9772c75ed4718b38b3db3c9267fba.flac,7811,7835
5e3f6d1cce2f4ef5af66b895f799817c.wav,7812,7836
1dc11c80958340d38e18a0bf8891d624.wav,7813,7837
cc481bb20f5b43cd8cf6fbadc446a77a.wav,7814,7838
be4f15a0bfd640d29b6d2860e3593895.wav,7815,7839
6937ae49e30b4ed48d4694a063587894.mp3,7816,7840
941e671059534b709f6e4951dea28e11.wav,7817,7841
086d743f721044ebacdb7b886e2ceda6.wav,7818,7842
ef5d22eceeb5447386e804da966eb42b.wav,7819,7843
c5498ebc8c704d24a50779e0b511a890.wav,7820,7844
4fcfeb082c7a4995a360699144b9a9d6.flac,7821,7845
1e0a3d24562840a4bb689975ed2b6dba.wav,7822,7846
b2e85cd6395641ea88272fe2bb29d765.wav,7823,7847
4b9b5df0802f491ea1d64299ee787bc3.wav,7824,7848
63f5ca0dafac48baa619b211c7f45aba.wav,7825,7849
527167a7d61e4eb2b75629dba58f95c1.mp3,7826,7850
86c64a13f1fc426280c2d3df474775c6.wav,7827,7851
c3231060f3564f22951928ede0a7b737.wav,7828,7852
8da471a26dde4145b1873a373a4d54b5.wav,7829,7853
07b084e8f8e84b58b95f455f6673ee1d.wav,7830,7854
8785b56d27334121afcb24fc638160be.mp3,7831,7855
2381786240a94178bfe536faf8782b53.wav,7832,7856
201225e4194b4dfd82c55f7db9b769a3.mp3,7833,7857
13af44cff4214e0c9de6edace79dfc72.wav,7834,7858
810264d378844527844fd1f7cebfdcd1.wav,7835,7859
c5a4e74861bb4edd9aaec2edacc9fbfb.mp3,7836,7860
385644a077f949a785d4c1a8b2e57cbf.wav,7837,7861
ca8ebea13268456eaae0c724a1243997.wav,7838,7862
8c01f3fd0b524923a5d0cf20445ade4b.wav,7839,7863
be663e053eda44dd9e3806f9cb4e0c32.wav,7840,7864
72b7652df4354cc7a3bfc768aa248df5.flac,7841,7865
a7672d536629482ca9ed1c33ccbeb42f.wav,7842,7866
9110de8844964061a46533c06f190d6d.wav,7843,7867
e6e4142276644b72bc373d961202ceea.wav,7844,7868
8791262f4b6a4134b25c0f98610aa153.wav,7845,7869
66d4b920a68740a5a884f39c511bf600.flac,7846,7870
fe3f5a031bcd497baea94f4802923dcf.wav,7847,7871
169c863b68eb45ae98ed9baf4e61a55f.wav,7848,7872
36c387040293452fbe0d0be9a97e9421.wav,7849,7873
6b4e113e28c44c8096291171eec3eef0.wav,7850,7874
5494c0963aba4d9881b033a90278d462.flac,7851,7875
f9287809c0954105be687b99c6f40f9e.wav,7852,7876
cc463481914c4ffb8474398e12d27e55.wav,7853,7877
9057ea56ab134246a1813a71647cfdfe.wav,7854,7878
8c20bf5445a749b1bd12095dd8c6dbc1.wav,7855,7879
ab34d468b0ad411ba36600f94b8170b8.mp3,7856,7880
f20d579a33264ddcab2e344c2bccc1ee.wav,7857,7881
1d4bc1cffaf14be9abc54f8ce4610979.wav,7858,7882
bc0bf8c4042c471a9b314c2effbfc0a4.wav,7859,7883
ac61ddeb1a594515b267b59753a13a6f.wav,7860,7884
004c7b1e609a4af8b69aeb2462d44b01.flac,7861,7885
4dc79d55254a49c9ae3f2afb67e2782e.mp3,7862,7886
4b308b10b0b149f08bce8bf6ced73e2c.wav,7863,7887
f9e418e16dc548d7a7a1e6be48aedefa.wav,7864,7888
14bd1c2065554abd95458ca69875d895.wav,7865,7889
eecaf69167164b50939abdc303807e11.flac,7866,7890
9a7842261e2048db9ab2b5cf3b532d87.wav,7867,7891
4c043c364cf548e0bf3f6735b6e245b0.wav,7868,7892
190d34f16c97431abc2f7188dda157df.wav,7869,7893
dc39033a76564e7d8fdacbb8b2259dad.wav,7870,7894
da8d149e3f694461b08552d39d93c758.flac,7871,7895
2b7b8e5f22f248f9b81498af2d1b0dc2.wav,7872,7896
3fb51330c4a24114bd6c188e5618048e.wav,7873,7897
33fd51e8a3b34ec58194682e43451545.wav,7874,7898
88d20598b6ae449b8b6c69101a0c114e.wav,7875,7899
59bf2a77bc7d4a5bb295a4099e54eba7.mp3,7876,7900
ae7f82efa0194f6f97239db209825847.wav,7877,7901
f516ed4ff90f4e7a81256801ae2fdbaf.wav,7878,7902
824b3443bda5422aad1ecc7f7f9c7c43.wav,7879,7903
60e0a5a96751412391dadcd27102d78d.mp3,7880,7904
2ce75b7b677a4d44b0ab8630f71245fa.flac,7881,7905
5a82a24e22ee4db58e25dfbe566d0861.wav,7882,7906
117d404640fc4bb0865c30c8c7a4f21c.wav,7883,7907
5c24b701b0ea4a9a86225b3410bfa2f4.wav,7884,7908
ffc8a3d207bf43bb9f2c98f235aa2fb9.wav,7885,7909
07733d84e0ce4dc48376e62266a881e6.flac,7886,7910
b9c5a87b7cdb4ff7854370396c7b6490.wav,7887,7911
a2c922a8423048efb944186cb483dfa6.wav,7888,7912
bc32e98884404f6a83ef40c27d5f48aa.wav,7889,7913
ccc6ebb8bd5f44eaa5eda39ce8b48d4b.wav,7890,7914
adc6007ca8664282b92c47b390c0820e.mp3,7891,7915
fc56d2aed94642b29dd7d9dd5d49a29f.wav,7892,7916
ee50189cf3b14f7bb8d4100aae80910a.mp3,7893,7917
214bf76b4d6e4f7cb42810d6a2f8b8da.wav,7894,7918
997d6f287f9b4e8cb85c4b1f444429e5.wav,7895,7919
7b5d91cfc6474a6da6b85fddd64ce6da.wav,7896,7920
9a535d55686c44ffa740cdcd1ddf2e0e.wav,7897,7921
c365b7b0ec6c4dd9a38e0782458d32ce.wav,7898,7922
5c6495d7d22644ca95e072c79987e05e.wav,7899,7923
dcbcdb86ba2a403eb9ae92544c2ba9fd.wav,7900,7924
bdfc8542b4094dc1a2d4da387c3bc031.mp3,7901,7925
7073edd3f9eb4827b61eb47c71a5db24.wav,7902,7926
37c4f7ef7ba649e8b73f1884fe809e5c.wav,7903,7927
dd5389c1ed7e45638c1957028f2d2303.wav,7904,7928
6b769eff0594463692c156469d57872f.wav,7905,7929
a16b80d985dc4c5a863491a30a2bf238.mp3,7906,7930
2edee3085cb74e93b4d4d6edeb0f982e.wav,7907,7931
2a19ec08fa7a47a387ff1df602292282.wav,7908,7932
281351ce0815450ebfdd27e607de4282.mp3,7909,7933
d94e10a121c549fb8971604b54f2df78.wav,7910,7934
fbcde491d0ce41c8b87b22fd1970f7b8.flac,7911,7935
eaab3f6c51d54ac0b0a32f12c47ebb1b.wav,7912,7936
e67c11cfdc784150969be26e0b0a8abc.wav,7913,7937
b700c9c739924012a3975ac95c525b94.wav,7914,7938
b9406b11ddde41188dab305d9f9820ac.wav,7915,7939
21a592ddecd44fd492cde7219dec3eae.mp3,7916,7940
81d5a4791fed46228da225a7de869222.wav,7917,7941
cc9c451e5b3c43c1ade492abd97bf3af.flac,7918,7942
5c3db849a0e2400e9c48e0216348b73d.wav,7919,7943
9211c86bd57c4b0ba44ed17fb274b7ac.wav,7920,7944
dbc0fcbfbca24d89b2fddc8bda2fd51f.flac,7921,7945
4e350ff2f3d849a79a97bfe791e365b8.wav,7922,7946
60ce91e8687d4fa68eaa8e4208588291.wav,7923,7947
66c28586c30f451ea188569dfc01337b.wav,7924,7948
419e5dc57fb64ce1b94bc5daf6842b69.wav,7925,7949
6e2c7a723e724e29b7d036976a43cfc0.mp3,7926,7950
9668c5e92ba442ecb676c8aa69f8bfa2.wav,7927,7951
4911fbe36cf545699e364fa0ae2edbd1.mp3,7928,7952
88673fabd4bc4e50ab68626026c15ee3.wav,7929,7953
44cd2e1cdcd741cf92c8727fc89569e3.wav,7930,7954
9614edff0a5b497e93c660c9b062c0ee.flac,7931,7955
81283d8ab51a47ca962b04173af96620.wav,7932,7956
6190a3b9fc5443c192f6f3c7a5385c7e.mp3,7933,7957
fe2c9fe92d7e43c1a3226813eb765d6e.wav,7934,7958
b66a50dc39904408b7b1211febe556c2.wav,7935,7959
cde35fd894da42b69f1339ea4c7e3c61.mp3,7936,7960
65e774fea9b74a49a2bc8b42bf5f07e1.wav,7937,7961
a91b21acbd2849b7af264b274c8d1696.wav,7938,7962
841f55ffb9ed4de0a5ca58329a75a081.wav,7939,7963
8dec0c8990cb45cdbe410a0859a8ea5d.wav,7940,7964
d5aa40c97e84445c9e51ae9c85fc5fae.flac,7941,7965
20f8d7526a6740fea41cd4aaf143ef93.wav,7942,7966
d462791ed31d4b29a6587a507c75af3f.wav,7943,7967
b6bd76c1c39645efa0ed05751592ba3f.mp3,7944,7968
9ee48995de56489cba1bd1390c869495.wav,7945,7969
5db7b5af74d94757860c80cd6b31c560.flac,7946,7970
63ab4519bbf045e7ad7075738bfb5e66.mp3,7947,7971
9011184f905b4524814fd23369ceea62.wav,7948,7972
0ab478b1e3f44fbbab99934b6c9d37a0.wav,7949,7973
93f31e6c57c241a1b9673757f1f31f95.wav,7950,7974
0818dc078f4141c3bb77d5c5cf29bcc5.flac,7951,7975
9e6bf2ef95f84043927ee2cb32cbedd5.wav,7952,7976
15d0bedfa78f4c97bd6d2ff945574c20.wav,7953,7977
bdb00be6134741f79ae8856270615728.wav,7954,7978
b511510b18034f9aacf00d2387b78b57.wav,7955,7979
0d25a8a8000c457aa91d589bee15cac3.flac,7956,7980
516e78d57a874cb3b46368d86ccbe444.wav,7957,7981
1f1210741dd34f7a8f17dc380d9e0ff7.wav,7958,7982
b60618a9d4c64f4c955b9f3055bc24a2.mp3,7959,7983
91cbc9fc4ec34fdbb401eefb753e5ce4.wav,7960,7984
eb55832412f049ba97652cef424c2324.mp3,7961,7985
356df253ada74f23af4a4a97d2091dbd.wav,7962,7986
64c98010a13844978222818f375f040e.wav,7963,7987
803753a44ac04268942faad9b4565039.wav,7964,7988
228ebe322b6540a586b46d0ccdf7915b.wav,7965,7989
439cde1c929c4102ba3661a50f2633b2.flac,7966,7990
faaa5ca7ce8349a589d906e856a8e9a7.wav,7967,7991
6f2b6eed91e1411a92c162a4c922c5de.wav,7968,7992
c8dcf4b695a341bd87eaf8a712f84c53.wav,7969,7993
0fc4defb7de246f5902b75ff7751733d.wav,7970,7994
030b9b70e02f47c59274e5739d837ef3.flac,7971,7995
f9f2deca312547708c49678db325a5e9.wav,7972,7996
b8f71dda62ec4992bba520e8542508d5.mp3,7973,7997
a7b8b983602a458caabf040ad2004c45.wav,7974,7998
cb420d1571ca4e3089f3591cc3cdd6ec.wav,7975,7999
4743f9891961470aba160de8ba6d018a.flac,7976,8000
02bb81be4e8c480cbcf62eba748d3d04.wav,7977,8001
398d1cdaf84d4da29581a6fde18a6d45.wav,7978,8002
97fb682b68684967881eb11acbb2d967.wav,7979,8003
0325a86415514e578dfc407d576aa372.wav,7980,8004
47f019937c4c414da9b54910e8a94997.wav,7981,8005
6f8771ec7245425a9c87dca68381741b.wav,7982,8006
ec689c5b782f49da8909fb2a1adf06c7.wav,7983,8007
b139ef324eb742beb139f02f143ae630.wav,7984,8008
078814010fa04bc7a6823d4f7ae213d3.wav,7985,8009
22678786296844c6a378ae967eaeb51b.mp3,7986,8010
6f35306a494b45569128d2af8e6c9d8d.flac,7987,8011
e541e470707b4099a0204f02932a5e0b.wav,7988,8012
ab00ecea341d46a6adccd3103aede6b3.wav,7989,8013
f60ccc9807464674bd92c5c52be79c02.wav,7990,8014
383102f13a9b44718f502cf7badbabfd.flac,7991,8015
6bc68504e34a4b549c7ed1321f9a84fb.wav,7992,8016
565db5c8ad4843c69594f6b458b3d03b.wav,7993,8017
10dfdb383d4049e982f222732f1910d5.wav,7994,8018
a4d4f46b05c34a77a5899749910a5b2a.wav,7995,8019
48bb87a67c59463480d626c752a67472.mp3,7996,8020
7f9104cf21784c02b38f060d84f562e5.wav,7997,8021
ec87e46cbbcd4acfbfaef05d7bd1742d.wav,7998,8022
9d7d6fa04494445abfaf06e7a334e4af.wav,7999,8023
3c041faf7e2f43b99bdd93fbec6cf103.wav,8000,8024
0834772f997d4c2fbcb6e50855b4e1fc.flac,8001,8025
2e1ff849f27b49dc809c36bca4a224f5.wav,8002,8026
625bd936824e407eb38da8b1ff63adc8.wav,8003,8027
e24f97062f68485587db8f2781364bfc.wav,8004,8028
2785677dc85c4b1291e20ed175535320.wav,8005,8029
4a896ded4b6d4632a80d68a05a2804a2.mp3,8006,8030
50e594e8ff85446d8c4d2dadfdcff4bf.wav,8007,8031
ed10c3df72f74fe58ff833f6aba2bac7.wav,8008,8032
27a6a43595584ea4bd34959c6e613647.wav,8009,8033
d649009bb1544b4d9e4582aae5cff3aa.flac,8010,8034
9209cb63e7544617ab266a423355ad1b.mp3,8011,8035
79f04691fc184f9a959963bd3d04d915.wav,8012,8036
7e99e8c6209540f0bd96e9be69f63155.mp3,8013,8037
dc1026a0a33643d58524e8afe0a7ae0f.wav,8014,8038
8207cf32636648b785dc8e6139bda8d0.wav,8015,8039
0232e570cdd3489ca78718a4f3f00b39.mp3,8016,8040
7465ed6221b04f73811099836931b84b.wav,8017,8041
3bea80be6f16429ba56991a6741f9649.wav,8018,8042
21295f1f24da455c90b1d8b0cc2bf1a7.wav,8019,8043
38fff014f72b4c03a6ac486b98c84e73.wav,8020,8044
4f9b4c2d8a014d92b0adce9925561b5c.mp3,8021,8045
0b4c80bc0ce84c618d3d3d010eb28f43.wav,8022,8046
b5adb7e7e5c94eec970ceb363cdb5ba8.wav,8023,8047
a630fee31a2546d6a888204de7161b63.wav,8024,8048
79854aa6b0474f68ae2fbbacd7491434.mp3,8025,8049
368a2a48f8db4f4ab45a0cc2926cfb30.wav,8026,8050
99c8789347234757acb107caed783d2a.wav,8027,8051
bf93dbac93ca44ea875bbbc43617b639.wav,8028,8052
f0893ff3c9b0414c97981447526aab11.wav,8029,8053
932b99bfdf5042d98bc1c718b9f37dd6.wav,8030,8054
9a2d9e0fc69e45f8b4b76927e34002f2.mp3,8031,8055
f0e85ff19fff4f61a400f2534adb34df.wav,8032,8056
371e9e56efdf4364bca56bd0405b5de5.wav,8033,8057
e8e1ab75121a4b2193720c41ba6256ef.wav,8034,8058
3f96462785ac4b5695d17b7e20b43aea.wav,8035,8059
1be5138744114b72ab56b3a2610e335e.mp3,8036,8060
453d0da3463e4813b55e68fbc78fb13b.wav,8037,8061
1aaf822e900247b48e7b1bec227d8737.wav,8038,8062
7e12a1e3f0264a6497a7357e41bff4ad.wav,8039,8063
baa175764f4b4eab90ca314c17af0b42.flac,8040,8064
c5183f1517c54bf89cfef14c1edaed23.mp3,8041,8065
66295491dc674b6d93403807b28730a8.wav,8042,8066
eea4e6a31bd64a89bd6c058e92eef402.wav,8043,8067
1ead9e86b4914c8b993d98d9c8b79101.wav,8044,8068
085bb464ae344153927285c8a4b07f78.wav,8045,8069
5d0a82323fe840f68b366b92513a7542.flac,8046,8070
aea3e23f080749b2b5a275614ba84937.wav,8047,8071
b7132c2fbc7740c8b3dae939115e3b72.wav,8048,8072
d9c5cd75867c4fa6ac1c05606f85276f.wav,8049,8073
9ca27e19c28a42e49c82fd6ee1f706c4.wav,8050,8074
5972d91c8fdc4c8ba53ad2f366079856.flac,8051,8075
208136ac0b5d47b38e77259a861ec5cc.wav,8052,8076
03e179649ced4c61874f974d2e776d4f.mp3,8053,8077
17776af522b14c39b68c68840146f446.wav,8054,8078
e5bf8a95f5134311acbba2883cba7e50.wav,8055,8079
6d7ec7ba6d7643ff8b3597efaec749d7.flac,8056,8080
955c6d2c4dd24d6c93993a43c15a7262.wav,8057,8081
552a848b52be4ddfba20c66935312fdd.wav,8058,8082
f56f81a8740549c3ab90050797c01e6d.wav,8059,8083
027be1e614f24c7fb9d02dfece313769.wav,8060,8084
400d901f7a7f42e8bdb7d8041dafa87a.mp3,8061,8085
a8a8658d7b954e79853c17cffe0acc7c.wav,8062,8086
7e62bcb8110246f89e3480d2a60eab10.mp3,8063,8087
d857ee4f159c40ce85c696eb0d13eaf4.wav,8064,8088
86feec43ab73424ab61149bc7e51b06e.wav,8065,8089
8e791b327b96422ca69f37b910bd1c6d.mp3,8066,8090
d6924594b88b4c4681ead12300c50b64.wav,8067,8091
4452f370afd1483a801fca912d627e53.wav,8068,8092
31f1b395a817431f9668c1123ba8a9ee.wav,8069,8093
72a10001652447d1b203ad715d766fe8.wav,8070,8094
85780d07e6594d60bef3668cc6d306e2.mp3,8071,8095
65f701ec9a334ba1936eb57bfa952733.flac,8072,8096
1aa533ca9d604f1d9fd052dd20b77eff.wav,8073,8097
4764db808c15417d8698483676e9d1de.wav,8074,8098
5b90878d29384bbd875a0f74c59b3a56.flac,8075,8099
6ea236a457a14592b5f589dff25b6cec.mp3,8076,8100
313e915a769b4d28b3942efb4c73fab1.wav,8077,8101
9e7a28de004f4947b9aaf25eafda4297.wav,8078,8102
67f74e5f49d34ed6b5ee3686ea693fb9.wav,8079,8103
c45fdfb0821548cc871888503b9084e4.wav,8080,8104
356df8595e6c41c88b625f54fca5f80c.flac,8081,8105
80bd5f1f5a39416d83bac73adfaab55d.wav,8082,8106
1419ab85522b40099f9c4c1cff9b6936.wav,8083,8107
f48102aea49b4d6a9a709b7c304d875f.wav,8084,8108
eb0184e7b54e45d2b8291e288680897a.flac,8085,8109
a26cbba33e55499fb084bdf7bcbe063e.mp3,8043,8110
1597603c269b45d5953f874f325c4512.wav,8086,8111
9eb16a9e47634ab0a46fbe0c5fc28866.wav,8087,8112
3bc0c412141e40ea9f0e177a39bd750d.wav,8088,8113
e9996d2eabe04aaa873b96f1e0536b30.wav,8089,8114
ca20e5df3f2146b7afab4ff6075fccc3.flac,8090,8115
4b5140082bd8436db0208d50f7cbf3a0.wav,8091,8116
c623f5da144240a0b90176a27fc8856d.wav,8092,8117
1d1ef6d80b9941b39bdf5e98a8280feb.wav,8093,8118
d990956a000c45d9ab53bb6b84ecdc1c.wav,8094,8119
025b2738fd7d4287a7ec75ce7088ae8d.mp3,8095,8120
fc4203ec9ec14cee9b861199c0b3d7de.flac,8096,8121
686033c3502842bd9b60cfe304872e33.wav,8097,8122
44c72701ea29422393fb6d8b13e0dc68.wav,8098,8123
d5e01ab2fae341f992a11d30bce73e7a.wav,8099,8124
b3f8b24e17fa45bc875be62c9a64d5e9.mp3,8100,8125
74f45776c508417998899fd8512909c9.wav,8101,8126
332eab6e1bbe437d8bca26ce49519296.wav,8102,8127
ca1511b1493947c68c976cd85a1e4696.mp3,8103,8128
c73b0cd6e29f46ec904583ae46ef266b.wav,8104,8129
0f383d38b72a4547a121bdba0c71e908.mp3,8105,8130
6a743737e1684588baba67da642f1131.wav,8106,8131
ce2e655e69dc4df28b28a0f2bd731243.wav,8107,8132
d82370cc2be84c60b034393f0d88bf8b.wav,8108,8133
f9194b3d5fb2435db91f34f40b9302ca.wav,8109,8134
07bec1a6fc4146d0a820413bfa45dba2.mp3,8110,8135
7fc43b4a9e1a498385064c82220730e3.wav,8111,8136
6ea9c469890c446bb9bcdc3ce7b2ca7b.wav,8112,8137
1c1fa9721921429baea1748941e9a3df.wav,8113,8138
9c8e789f910349b8bd318f4e3a622690.wav,8114,8139
d3fda02ae9ca46cb907bb2b2d1e52a2e.wav,8115,8140
68c6984985a24218b819e44ed5884cb3.wav,8116,8141
e235afca7f054ee8b106f7ddf88b3318.wav,8117,8142
e3c24c63b2ed4db381bb37bb8b783c3f.wav,8118,8143
446a66cdaf71439685c9d7a3afd87695.wav,8119,8144
c2ee122957e24076825c21fa207697ce.mp3,8120,8145
27e016fdf771491cbddd7eeff764b96d.wav,8121,8146
e7f062db4c4041559f1830390f18edea.wav,8122,8147
de82c857625f49168cc5193e31ded29b.wav,8123,8148
e9e897039332438dae137a21a082c34f.mp3,8124,8149
c917afb6dddb4c75a30e15406d740bff.flac,8125,8150
e8b73adec93344f8aafb0e951ffd9039.wav,8126,8151
d23581985c1f451791583705c4d708a2.wav,8127,8152
684d583f6755416b876461c1992ec8cf.wav,8128,8153
a2aac804f49844c7aeb9e02e058ad49e.wav,8129,8154
c567abef0dbf4492a0655594082ed3bf.mp3,8130,8155
24e8039c1bda49bfa9770302edf06750.wav,8131,8156
ca2519533e29426aa2c3e4f9b6abaf09.wav,8132,8157
8b01445adb664151b75966392383e34a.wav,8133,8158
fd933b4846a640cd9c843da37dc68d89.flac,8134,8159
23a2100172b44daab324d97597cfbc2d.flac,8135,8160
26f03d4bf9af46ec87f68a448a7d6089.wav,8136,8161
9efbd6aa0abc47a89a13bcee87a4ecb9.wav,8137,8162
ea16d32710bc4985b3212a2a60f55b48.mp3,8138,8163
0e6bd4c3560e43f9bfac5c18e2e6d1fc.wav,8139,8164
88a70b3a29c54f47b0465607f4d22cfc.mp3,8140,8165
4acb891f1466441498ccd3dbace95c6c.wav,8141,8166
3b756a520b3649f1bf15508a90e221ff.wav,8142,8167
e18c183a11824414bd319bad2daa17f4.wav,8143,8168
684e774098204c019590e4cdaa5800fe.wav,8144,8169
bd9bf67649ee4b098b5665f429fc419d.flac,8145,8170
fdc44734ee594b9d88b2d0c723b568e5.wav,8146,8171
b65258f97f3e4353a10d01d995c618f2.wav,8147,8172
cbf88b28b7cb4686ac5e052704cdf31c.wav,8148,8173
057b8f6996d5442eb983ba64d9199aa7.wav,8149,8174
dd2cada7b60d4c2fb7bbec8db840342d.mp3,8150,8175
78aa596ce0a04938b9893c2077f05f6d.mp3,8151,8176
0d5831f7ad684b54b1228ac7edc0c812.wav,8152,8177
264b8a8f5b264c9a9ba4cd21b6871911.wav,8153,8178
83b71a86fd684963bbe9929a3161cb51.wav,8154,8179
0ce4e9b1b9ba4010bc7ac0cc776d3a31.mp3,8155,8180
50152cf398d04b8b9cc62a449da6314f.wav,8156,8181
2cba168adbd0440581b8a96537257451.wav,8157,8182
7ad36c52c17040889361fa78862bd79c.wav,8158,8183
f83d3bb5064c4e2dab01c4706de7c5b1.wav,8159,8184
b1efa4a8673742469eb7be68b0a3521b.flac,8160,8185
12c9afb3c7a0465d8f3b77ad9c52b84e.wav,8161,8186
cf94de9773d843ad875addda2c1a94e4.wav,8162,8187
3bfe0713084d4e23aba7fce41b4d503e.wav,8163,8188
c1aa4fe9c97f46e9b64107ab09fecaad.wav,8164,8189
b0a4b633826c4f66a39c7f4647cbf960.flac,8165,8190
17a58a185c1e4f01bfa33527a796e88f.wav,8166,8191
